(0, 0.05, 0.0, 0.0, 1, 0.01)
(1, 0.15, 4.0, 0.001, 1, 0.01)
(2, 0.25, 8.0, 0.002, 1, 0.01)
(3, 0.35, 12.0, 0.003, 1, 0.01)
(4, 0.45, 16.0, 0.004, 1, 0.01)
(5, 0.55, 20.0, 0.005, 1, 0.01)
(6, 0.65, 24.0, 0.006, 1, 0.01)
(7, 0.75, 28.0, 0.007, 1, 0.01)
(8, 0.85, 32.0, 0.008, 1, 0.01)
(9, 0.95, 36.0, 0.009, 1, 0.01)
