(17, 0.083, 1.3, 0.0003, 0.01, 0.16263981566427013, 30.0, 60.0)
(36, 0.059, 0.35, 0.0001, 0.01, 0.022086554637161207, 30.0, 60.0)
(105, 0.668, 24.72, 0.0062, 0.01, 0.44134308165285807, 30.0, 60.0)
(114, 0.052, 0.06, 0.0, 0.01, 0.0011052986123933457, 30.0, 60.0)
(117, 0.051, 0.04, 0.0, 0.01, 0.0006709727766950621, 30.0, 60.0)
(118, 0.05, 0.01, 0.0, 0.01, 0.00015010001144736385, 30.0, 60.0)
(120, 0.756, 28.25, 0.0071, 0.01, 0.44134308165285807, 30.0, 60.0)
(126, 0.085, 1.41, 0.0004, 0.01, 0.022086554637161207, 30.0, 60.0)
(133, 0.05, 0.01, 0.0, 0.01, 0.00015010001144736385, 30.0, 60.0)
(140, 0.09, 1.59, 0.0004, 0.01, 0.022086554637161186, 30.0, 60.0)
