(62, 0.18, 5.2, 0.0013, 0.01, 0.16263981566427013, 30.0, 60.0)
(63, 0.129, 3.16, 0.0008, 0.01, 0.09873068462569749, 30.0, 60.0)
(64, 0.098, 1.92, 0.0005, 0.01, 0.05993457411917371, 30.0, 60.0)
(65, 0.068, 0.71, 0.0002, 0.01, 0.022086554637161186, 30.0, 60.0)
(66, 0.068, 0.71, 0.0002, 0.01, 0.022086554637161207, 30.0, 60.0)
(67, 0.061, 0.43, 0.0001, 0.01, 0.013407668051291665, 30.0, 60.0)
(68, 0.054, 0.16, 0.0, 0.01, 0.004940874233676069, 30.0, 60.0)
(69, 0.051, 0.04, 0.0, 0.01, 0.0011052986123933457, 30.0, 60.0)
(70, 0.052, 0.1, 0.0, 0.01, 0.002999363309334307, 30.0, 60.0)
(71, 0.051, 0.06, 0.0, 0.01, 0.0018207668999272585, 30.0, 60.0)
(72, 0.051, 0.02, 0.0, 0.01, 0.0006709727766950621, 30.0, 60.0)
(73, 0.05, 0.0, 0.0, 0.01, 0.00015010001144736385, 30.0, 60.0)
(74, 0.05, 0.0, 0.0, 0.01, 2.038364400703773e-05, 30.0, 60.0)
(75, 0.491, 17.65, 0.0044, 0.01, 0.44134308165285807, 30.0, 60.0)
(76, 0.318, 10.72, 0.0027, 0.01, 0.26791781845319984, 30.0, 60.0)
(77, 0.213, 6.51, 0.0016, 0.01, 0.16263981566427013, 30.0, 60.0)
(78, 0.149, 3.95, 0.001, 0.01, 0.09873068462569749, 30.0, 60.0)
(79, 0.11, 2.4, 0.0006, 0.01, 0.05993457411917371, 30.0, 60.0)
(80, 0.072, 0.88, 0.0002, 0.01, 0.022086554637161186, 30.0, 60.0)
(81, 0.072, 0.88, 0.0002, 0.01, 0.022086554637161207, 30.0, 60.0)
(82, 0.063, 0.54, 0.0001, 0.01, 0.013407668051291665, 30.0, 60.0)
(83, 0.055, 0.2, 0.0, 0.01, 0.004940874233676069, 30.0, 60.0)
(84, 0.051, 0.04, 0.0, 0.01, 0.0011052986123933457, 30.0, 60.0)
(85, 0.053, 0.12, 0.0, 0.01, 0.002999363309334307, 30.0, 60.0)
(86, 0.052, 0.07, 0.0, 0.01, 0.0018207668999272585, 30.0, 60.0)
(87, 0.051, 0.03, 0.0, 0.01, 0.0006709727766950621, 30.0, 60.0)
(88, 0.05, 0.01, 0.0, 0.01, 0.00015010001144736385, 30.0, 60.0)
(89, 0.05, 0.0, 0.0, 0.01, 2.038364400703773e-05, 30.0, 60.0)
(90, 0.58, 21.18, 0.0053, 0.01, 0.44134308165285807, 30.0, 60.0)
(91, 0.372, 12.86, 0.0032, 0.01, 0.26791781845319984, 30.0, 60.0)
(92, 0.245, 7.81, 0.002, 0.01, 0.16263981566427013, 30.0, 60.0)
(93, 0.168, 4.74, 0.0012, 0.01, 0.09873068462569749, 30.0, 60.0)
(94, 0.122, 2.88, 0.0007, 0.01, 0.05993457411917371, 30.0, 60.0)
(95, 0.077, 1.06, 0.0003, 0.01, 0.022086554637161186, 30.0, 60.0)
(96, 0.077, 1.06, 0.0003, 0.01, 0.022086554637161207, 30.0, 60.0)
(97, 0.066, 0.64, 0.0002, 0.01, 0.013407668051291665, 30.0, 60.0)
(98, 0.056, 0.24, 0.0001, 0.01, 0.004940874233676069, 30.0, 60.0)
(99, 0.051, 0.05, 0.0, 0.01, 0.0011052986123933457, 30.0, 60.0)
(100, 0.054, 0.14, 0.0, 0.01, 0.002999363309334307, 30.0, 60.0)
(101, 0.052, 0.09, 0.0, 0.01, 0.0018207668999272585, 30.0, 60.0)
(102, 0.051, 0.03, 0.0, 0.01, 0.0006709727766950621, 30.0, 60.0)
(103, 0.05, 0.01, 0.0, 0.01, 0.00015010001144736385, 30.0, 60.0)
(104, 0.05, 0.0, 0.0, 0.01, 2.038364400703773e-05, 30.0, 60.0)
