(0, 0.1, 0.0, 0.0, 1, 0.01)
(1, 0.2, 2.5, 0.001, 1, 0.01)
(2, 0.3, 5.0, 0.002, 1, 0.01)
(3, 0.4, 7.5, 0.003, 1, 0.01)
(4, 0.5, 10.0, 0.004, 1, 0.01)
(5, 0.6, 12.5, 0.005, 1, 0.01)
(6, 0.7, 15.0, 0.006, 1, 0.01)
(7, 0.8, 17.5, 0.007, 1, 0.01)
(8, 0.9, 20.0, 0.008, 1, 0.01)
(9, 1.0, 22.5, 0.009, 1, 0.01)
