(0, 0.15, 0.0, 0.0, 0.01, 0.5, 77.8, 100)
(1, 0.15, 4.0, 0.001, 0.01, 0.5, 77.8, 100)
(2, 0.15, 8.0, 0.002, 0.01, 0.5, 77.8, 100)
(3, 0.15, 12.0, 0.003, 0.01, 0.5, 77.8, 100)
(4, 0.15, 16.0, 0.004, 0.01, 0.5, 77.8, 100)
(5, 0.15, 20.0, 0.005, 0.01, 0.5, 77.8, 100)
(6, 0.15, 24.0, 0.006, 0.01, 0.5, 77.8, 100)
(7, 0.15, 28.0, 0.007, 0.01, 0.5, 77.8, 100)
(8, 0.15, 32.0, 0.008, 0.01, 0.5, 77.8, 100)
(9, 0.15, 36.0, 0.009, 0.01, 0.5, 77.8, 100)
