(0, 0.03, 0.0, 0.0, 1, 0.01)
(1, 0.1, 1.0, 0.001, 1, 0.01)
(2, 0.17, 2.0, 0.002, 1, 0.01)
(3, 0.24, 3.0, 0.003, 1, 0.01)
(4, 0.31, 4.0, 0.004, 1, 0.01)
(5, 0.38, 5.0, 0.005, 1, 0.01)
(6, 0.45, 6.0, 0.006, 1, 0.01)
(7, 0.52, 7.0, 0.007, 1, 0.01)
(8, 0.59, 8.0, 0.008, 1, 0.01)
(9, 0.66, 9.0, 0.009, 1, 0.01)
